date,BTC_open,BTC_high,BTC_low,BTC_close,BTC_volume,ETH_open,ETH_high,ETH_low,ETH_close,ETH_volume,BNB_open,BNB_high,BNB_low,BNB_close,BNB_volume,BTC_RSI14,BTC_EMA7,BTC_EMA21,BTC_EMA50,BTC_MACD,BTC_MACD_signal,BTC_BB_width,BTC_return1d,BTC_vol7d,ETH_RSI14,ETH_EMA7,ETH_EMA21,ETH_EMA50,ETH_MACD,ETH_MACD_signal,ETH_BB_width,ETH_return1d,ETH_vol7d,BNB_RSI14,BNB_EMA7,BNB_EMA21,BNB_EMA50,BNB_MACD,BNB_MACD_signal,BNB_BB_width,BNB_return1d,BNB_vol7d,corr_BTC_ETH_30d,corr_BTC_BNB_30d,corr_ETH_BNB_30d,fear_greed,day_of_week,month,quarter,is_weekend
2019-03-02,3855.318115234375,3874.607421875,3832.1279296875,3864.4150390625,7578786076,136.35008239746094,137.18479919433594,132.43638610839844,134.2069549560547,3747176425,11.384693145751953,11.915753364562988,10.960816383361816,11.869744300842285,120807894,56.037876175762044,3870.843466084541,3816.51806549485,3752.8387985050067,61.29234044292889,-7.2480692792082095,0.16216912877278847,0.0012517668104363722,0.03220888404067633,53.12465321295942,137.5077387553695,134.7167033475163,130.70430519617054,3.8871932867511703,-1.0523652015289358,0.3266257533286808,-0.016392586465016845,0.05613338788488304,71.75022407266228,10.777304546258875,9.896398416145416,8.374707467758933,0.8181749011028305,0.03882475777377792,0.3413943493543076,0.04182551867661011,0.05683940690479084,0.9851494820503828,0.869326509393496,0.8589331197180904,50.0,5,3,1,1
2019-03-03,3862.26611328125,3875.483642578125,3836.90576171875,3847.17578125,7253558152,134.78611755371094,135.8492889404297,131.328857421875,132.24942016601562,3454374053,11.845305442810059,11.96497917175293,11.35206413269043,11.53790283203125,89868246,54.73874727377858,3864.9265448759056,3819.3051305635,3756.5382880244183,55.77192487061757,-10.214787881215628,0.15614917207275933,-0.0044610264783262465,0.008405527936266246,51.27461098328186,136.19315910803104,134.4924048764708,130.76489794008603,3.1867627419541975,-1.4022365970607273,0.3105996962588063,-0.014585941471364494,0.01643316073815346,67.53839464087717,10.967454117701969,10.045626090316857,8.498754344789221,0.845366434086495,0.052813032605953825,0.35998956960622175,-0.02795691805993561,0.050196733927682625,0.9827974026967455,0.8576539551718466,0.8273978442841533,50.0,6,3,1,1
2019-03-04,3845.091552734375,3867.3818359375,3733.749755859375,3761.55712890625,9029175788,132.1578826904297,132.72914123535156,125.40270233154297,127.77412414550781,4008171341,11.538013458251953,11.599405288696289,11.07054328918457,11.545945167541504,89421231,48.700158458903545,3839.084190883492,3814.0553122310225,3756.7351053139023,43.9812574988423,-17.604364202392723,0.1508528600094776,-0.022254936403225956,0.008488632017561119,47.22550533092395,134.08840036740023,133.88165208274688,130.64761269323984,2.244672316423703,-1.8754616180729782,0.30122812968488455,-0.033839815818397345,0.012070991305250113,67.58805259835309,11.112076880161853,10.182018733700916,8.61825202411284,0.857678090008001,0.052099750821967716,0.3689999405832771,0.0006970361622327115,0.046884298654062066,0.9815849764398829,0.8285831827830553,0.7815017932575247,50.0,0,3,1,0
2019-03-05,3759.83251953125,3903.916748046875,3745.18310546875,3896.375,10174126415,127.79295349121094,138.22998046875,126.73529815673828,137.8223876953125,4764849990,11.520387649536133,13.841443061828613,11.520387649536133,13.811966896057129,237026335,56.78448830003195,3853.406893162619,3821.5389202100205,3762.211179615318,44.9970461979633,-13.27086040261738,0.14226566342053992,0.035840973956695166,0.017247644604718518,55.68691388417506,135.0218971993783,134.2399007747983,130.92897641881132,2.2825578523437855,-1.4700608657223166,0.2833314348814051,0.07864083293078838,0.03660219818273732,77.86339722831178,11.787049384135672,10.512014021187845,8.821927117130263,1.0383151310815624,0.18618943351642325,0.453950014841326,0.19626125844473696,0.07324578810674122,0.9796296612647964,0.7602314729837961,0.6960530798439826,50.0,1,3,1,0
2019-03-06,3897.0810546875,3919.510498046875,3871.460693359375,3903.942626953125,9175291529,137.958740234375,139.9688262939453,136.1459197998047,138.7893524169922,4589054219,13.750288009643555,14.55545711517334,13.1126708984375,14.517946243286133,191016822,57.19228804541602,3866.0408266102454,3829.0301662775755,3767.7692755893495,45.88379053458448,-9.90729285279697,0.13028521823506184,0.0019422224383240927,0.017211481764874224,56.41117970824398,135.96376100378177,134.653487287725,131.23722645795567,2.363364983898407,-1.1114029873341567,0.259286234061983,0.007016020675954193,0.036076522493842064,79.99161434081084,12.469773598923288,10.876189677742234,9.0453004161952,1.2243246680995536,0.2977591764275316,0.530005707444654,0.05111359971696272,0.07292913666699735,0.9773818945673491,0.6871293787442231,0.6112432568233589,50.0,2,3,1,0
2019-03-07,3903.384765625,3939.373291015625,3894.113037109375,3911.484375,9584165519,138.9423828125,140.85787963867188,137.27313232421875,138.0345001220703,4339206292,14.525312423706055,15.645142555236816,14.444202423095703,15.145886421203613,236520320,57.621478524106195,3877.401713707684,3836.5260034341595,3773.4051618407475,46.65726197545246,-7.307057129543196,0.11590108648086199,0.0019318286070102442,0.017205023383368843,55.64656892116518,136.4814457833539,134.9608520908473,131.5037862094896,2.3395263428275257,-0.9081933027240305,0.23318491236363317,-0.005438834332578524,0.03621657640102094,81.67882475184628,13.138801804493369,11.264343927147813,9.284539083058275,1.4061983119435393,0.38370625621721377,0.609180914388572,0.043252686529809514,0.07304164983982316,0.9737547809817273,0.6291498116834391,0.5336609015322274,50.0,3,3,1,0
2019-03-08,3913.225830078125,3950.43212890625,3875.228515625,3901.131591796875,10638638944,138.3113555908203,139.4990997314453,133.5576934814453,135.1270751953125,4678816794,15.226147651672363,15.322367668151855,13.761345863342285,14.366935729980469,227303083,56.77990415205804,3883.3341832299816,3842.3992387398607,3778.41404144687,45.90568838186209,-6.446904578506846,0.09864033912736314,-0.0026467658337827604,0.017304134954993756,52.68453774218544,136.14285313634355,134.97596328216233,131.6458759736395,2.06225674278474,-0.9483703222134534,0.20828974898008565,-0.021063030794378546,0.03725778466241423,73.40922971630935,13.445835285865144,11.546397727405328,9.483848755486596,1.4705283388810724,0.3584290265237975,0.6265238122255321,-0.051429851615197975,0.08060081820412553,0.9648565373024366,0.5944020265293737,0.4645965898552349,50.0,4,3,1,0
2019-03-09,3894.552490234375,3987.23779296875,3892.390380859375,3963.313720703125,10796103518,134.88755798339844,139.11941528320312,134.6771240234375,137.96533203125,5011918715,14.284603118896484,14.948982238769531,14.10533618927002,14.565878868103027,160640089,60.510536785220744,3903.3290675982676,3853.391464372885,3785.665009260841,49.75410467134907,-2.0787906312158952,0.08417019235163531,0.01593951074016675,0.018118060166157083,55.192001396196986,136.59847286007016,135.24772407753392,131.89369777982031,2.047934875044973,-0.7701537519625763,0.20422193567262922,0.02100435336023576,0.03733194111200134,74.12964163231969,13.725846181424615,11.8208960129233,9.683144054020573,1.520041307313349,0.32635359596485936,0.6355158868818201,0.013847290881061847,0.08097121608349511,0.9477600012245259,0.5670966193584357,0.38678762920654497,50.0,5,3,1,1
2019-03-10,3966.17431640625,3966.17431640625,3924.381103515625,3951.599853515625,9713267607,138.1804962158203,138.2703094482422,135.68568420410156,136.75868225097656,4578438499,14.566903114318848,14.602170944213867,14.07328987121582,14.494439125061035,140866074,59.469159850063,3915.396764077607,3862.319499749498,3792.1722580551464,51.26780774734243,-0.4520700441780292,0.08475024935410944,-0.0029555740506511663,0.0180128964940356,53.88459557047609,136.63852520779676,135.38508391148324,132.08448148457154,1.9171187867934805,-0.7207758721712554,0.20160909728047746,-0.008746036141891955,0.03689617292251064,73.36102292443503,13.91799441733372,12.063945386754002,9.871822292100592,1.5358122141066453,0.27369960220652434,0.6388897481549635,-0.004904595437658976,0.07854666461689155,0.9395270460264603,0.5633494670200349,0.3400041533817891,50.0,6,3,1,1
2019-03-11,3953.740234375,3966.384765625,3889.239013671875,3905.227294921875,10125901903,136.8495330810547,137.35340881347656,133.10279846191406,133.8340301513672,4689807419,14.498400688171387,14.967264175415039,14.217392921447754,14.514413833618164,152327295,55.404123059399055,3912.854396788674,3866.220208401532,3796.6057889126655,48.17027348604279,-2.839683444382146,0.08427469518617935,-0.01173513521428382,0.015757851716745413,50.74682758186634,135.93740144368937,135.24407902419995,132.1530912362106,1.5594744614219849,-0.8627361580342012,0.2015955222728832,-0.021385494883916167,0.03493878568306363,73.4439331419616,14.067099271404832,12.286715245559835,10.05388470549344,1.532259628212996,0.21611761305029997,0.6502782124864678,0.0013780946185486531,0.07849670624492745,0.9314748719183529,0.5436279591864656,0.27570844603368655,50.0,0,3,1,0
2019-03-12,3903.75830078125,3926.88916015625,3863.55908203125,3909.15625,9809887079,134.01284790039062,135.27346801757812,130.94415283203125,134.44288635253906,4709988000,14.495936393737793,15.50733757019043,14.324996948242188,15.40613079071045,169525508,55.68054200503257,3911.9298600915054,3870.1234849104835,3801.019532484718,45.50790233614498,-4.401643675423969,0.08130282270285079,0.0010060759032475275,0.008309696734615998,51.38154809072868,135.56377267090178,135.17124332677622,132.24288712312546,1.3100667301113447,-0.8897151114758732,0.19114181360612587,0.004549337716896584,0.01546741530841916,76.90035728799766,14.401857151231237,12.570298476937163,10.263776708835282,1.5831487312471229,0.21360537286754133,0.6780759984934668,0.06143664961701023,0.0392456950951071,0.9219610633629878,0.5221212555813157,0.22185343909461805,50.0,1,3,1,0
2019-03-13,3913.04736328125,3926.59765625,3891.904296875,3906.71728515625,9469184841,134.6117706298828,134.6117706298828,132.7197265625,133.26307678222656,4265162099,15.42757797241211,15.44845962524414,15.09764575958252,15.115123748779297,145402739,55.45077172542103,3910.6267163576913,3873.450194023735,3805.1645423934056,42.70882914186723,-5.760573495761378,0.08037558892759097,-0.0006239108103570645,0.008291921076650366,50.03595912839432,134.98859869873297,134.99777364090806,132.28289456073728,1.0056164138730992,-0.9553323421712951,0.18654999802673866,-0.008775544785752154,0.01482696929189236,73.53657535188216,14.580173800618251,12.801646228922811,10.454025612362498,1.5817632931711234,0.16977594783323346,0.6817386416338135,-0.01888904137478975,0.037814138714083706,0.9059949117768371,0.5025615439626948,0.15822609604738,50.0,2,3,1,0
2019-03-14,3905.576904296875,3946.50439453125,3901.296875,3924.369140625,10480789570,133.2039031982422,135.18084716796875,132.7500762939453,133.7115936279297,4476532147,15.119260787963867,15.231841087341309,14.748008728027344,15.051103591918945,137039682,56.83897063325992,3914.0623224245182,3878.0791891693043,3809.839232520135,41.4372379969418,-5.625731712549438,0.07656797714312097,0.004518334494236109,0.008441824964214287,50.56596758219799,134.66934743103215,134.88084818518274,132.33892197513697,0.7914060693109093,-0.9356341493867881,0.17130312948295215,0.0033656497848693068,0.015220409556894052,72.78231159460499,14.697906248443424,13.006142352831551,10.63430318018824,1.5575450224142173,0.11644614166106182,0.6820333640656716,-0.004235503322658651,0.034182868577399966,0.8857614139084258,0.4823969992683777,0.0893875995353173,50.0,3,3,1,0
2019-03-15,3926.663330078125,3968.54296875,3914.015380859375,3960.9111328125,9394210605,133.56715393066406,138.3951416015625,133.56715393066406,137.69178771972656,4506861856,15.033138275146484,15.298234939575195,15.009156227111816,15.077101707458496,124146334,59.64260382171095,3925.774525021514,3885.6093658641403,3815.7636207668943,42.88378860778994,-3.3433448813610482,0.05124085320164745,0.009311558336655423,0.008896538908511753,55.116118712853115,135.42495750320575,135.13638814286853,132.54883827884638,0.9320669397909,-0.6359786231254378,0.08182485500706188,0.029767008109052195,0.017861671762627807,72.90385660649574,14.792705113197192,13.194411385070365,10.808530573414524,1.5228947166800335,0.06543666874150245,0.6748512732125267,0.0017273228757463954,0.02584432637811676,0.8660994974920435,0.4577280515379228,0.02258432148256722,50.0,4,3,1,0
2019-03-16,3963.900146484375,4077.036376953125,3961.657470703125,4048.725830078125,9856166973,137.91195678710938,144.55844116210938,137.91195678710938,142.39817810058594,4839003569,15.052108764648438,16.160261154174805,15.021489143371582,16.11901092529297,143423670,65.45063729654174,3956.5123512856667,3900.438135338139,3824.8993936810602,50.53358287271794,3.445159506853564,0.06002453191738004,0.02217032756381765,0.010640142205785947,59.825061217179666,137.1682626525508,135.79655086629737,132.93508689930675,1.4070880289273475,-0.12876602719119257,0.09264438628645937,0.0341806178770756,0.020583584533477767,77.28232719696406,15.124281566221136,13.460284070545146,11.016784704860738,1.5615073809414124,0.08323946640230506,0.6620599839378049,0.06910540487493355,0.03502400972269333,0.8378251100149111,0.45062437755100315,-0.03831272867308904,50.0,5,3,1,1
2019-03-17,4047.719482421875,4054.1220703125,4006.4111328125,4025.22900390625,8221625400,142.23829650878906,142.37191772460938,139.32351684570312,140.00054931640625,3827157729,16.08924102783203,16.097116470336914,15.68274211883545,15.76114559173584,131687083,62.84448481570862,3973.6915144408126,3911.7827597534215,3832.755456827146,54.076739449787965,5.590652867138864,0.06645143419698786,-0.0058035113164038865,0.01095987258526529,56.569016998278194,137.87633431851467,136.17873254358,133.21216385684008,1.5719565230577928,0.028881973551402096,0.09297291943313006,-0.016837496210703407,0.021663898000272696,72.92362083200887,15.283497572599812,13.6694532997443,11.202838072973487,1.54541685048134,0.05371914875378603,0.62370797731765,-0.022201444940743165,0.037211462738084844,0.7931300213866835,0.4346293351970336,-0.12734924662993943,50.0,6,3,1,1
2019-03-18,4029.968505859375,4071.556640625,4009.1171875,4032.50732421875,9646954186,140.1048583984375,142.2672119140625,138.841552734375,139.37460327148438,4551739879,15.754995346069336,15.941780090332031,15.404626846313477,15.682011604309082,132882167,63.33154784339203,3988.395466885297,3922.7577201593604,3840.588863391523,56.81706443453231,6.664782281506561,0.07113471167906332,0.0018081754616785517,0.00901063936153535,55.716446710209624,138.2509015567571,136.46926624611675,133.45382814761044,1.6332799433878051,0.07216431510513144,0.09456459710282338,-0.004471025635101045,0.01922483397985472,71.9571703638488,15.383126080527129,13.852413145613825,11.378491936947432,1.5088860387252314,0.013750669598141974,0.560723993317105,-0.005020827132530936,0.03761004473039686,0.725127487695134,0.4023237121299959,-0.25399922770864986,50.0,0,3,1,0
2019-03-19,4032.69189453125,4082.216064453125,4023.8125,4071.190185546875,9344919956,139.25401306152344,140.9890594482422,139.1430206298828,140.51919555664062,4251488129,15.675785064697266,16.01011848449707,15.41341495513916,15.693594932556152,216950178,65.89075856996854,4009.0941465506917,3936.251580649134,3849.6320524956545,61.40236708482871,9.000067945442368,0.07768056406074826,0.009592756619634768,0.009020062364667644,56.992858301104164,138.817975056728,136.83744163798255,133.73090137933713,1.7540189884065,0.1543226880990609,0.09868789364299156,0.008212344704771946,0.01922962324748499,72.01563346575679,15.460743293534385,14.019793308063127,11.54771166226542,1.463993776055963,-0.02491327445690117,0.49464358761806937,0.0007386379081550931,0.030571173654579665,0.7299952761912801,0.369379413755788,-0.29306289892069975,50.0,1,3,1,0
2019-03-20,4070.7939453125,4089.4619140625,4031.11083984375,4087.476318359375,10175916388,140.48471069335938,140.94557189941406,138.30703735351562,140.6863555908203,4664134462,15.692177772521973,15.723441123962402,15.178735733032227,15.280022621154785,136054765,66.93701839540643,4028.6896895028626,3949.9992840773375,3858.9592786079575,65.59427728209994,10.553582514170877,0.08377892163606206,0.004000337019458566,0.008627405169586766,57.18694279506876,139.28507019025108,137.18734290642234,134.00366428959137,1.8419609894992277,0.19381175135343076,0.10254524655072918,0.0011895886075743434,0.01825517643391851,66.67120691789233,15.415563125439485,14.134359609253277,11.694076797908142,1.3791465622168992,-0.08780839063677193,0.4242467073959879,-0.02635293654377535,0.03157679799565537,0.7288539299345485,0.40890697233047363,-0.23695835623301117,50.0,2,3,1,0
2019-03-21,4083.953857421875,4097.35986328125,4005.1513671875,4029.326904296875,10831212662,140.47848510742188,141.00323486328125,135.8554229736328,136.6360626220703,5087247796,15.281806945800781,15.454046249389648,14.33874797821045,14.517393112182617,152779939,59.87505491474419,4028.848993201366,3957.2108859154773,3865.640361968307,63.49232457945345,6.761303849219509,0.08399405563005495,-0.014226238767748978,0.011708780747425268,51.1622045919282,138.62281829820589,137.13722651693578,134.1068955967474,1.5667701154750375,-0.06510329813660776,0.10253635559275333,-0.028789522279829893,0.0230157257801194,58.10764510568156,15.191020622125269,14.169180836792307,11.804795084742436,1.2361175129125392,-0.1846699519529056,0.37329930256543803,-0.0499102342895964,0.03727645959039904,0.7107917963004133,0.4347136107002742,-0.21025864508550116,50.0,3,3,1,0
2019-03-22,4028.5146484375,4053.90673828125,4021.54248046875,4023.96826171875,9252935969,136.562255859375,138.79429626464844,136.22860717773438,137.1814422607422,4490899266,14.495111465454102,15.318472862243652,14.39244556427002,15.266424179077148,149753510,59.254649374431814,4027.628810330712,3963.2797382612293,3871.8492992134225,60.69446622123996,3.1707563928048117,0.0833215844633763,-0.0013299101079167208,0.011569393349483755,51.89707365203093,138.26247428883997,137.1412461300091,134.22746605415895,1.3768158677948747,-0.20404603665341647,0.10118148152081732,0.00399147654144838,0.019935404426598052,63.1183352188137,15.20987151136324,14.268930231545475,11.940545245304582,1.1697226732051256,-0.2008518333282554,0.3301979286368507,0.051595424957251,0.04300341553634389,0.6965507881142257,0.4866019775289516,-0.16309125369191663,50.0,4,3,1,0
2019-03-23,4022.71337890625,4049.882568359375,4015.964599609375,4035.826416015625,9578850549,137.0398712158203,139.38539123535156,136.91201782226562,138.2398681640625,4436568613,15.249810218811035,15.546730041503906,15.10373592376709,15.235995292663574,143128548,60.23653511552407,4029.67821175194,3969.874890784356,3878.279774382136,58.756686753771646,0.9863815402691927,0.08111688256842188,0.002946880672416219,0.007708404014624805,53.36371551807166,138.2568227576456,137.24112086037758,134.3848151565081,1.2967339410419925,-0.227302370725039,0.09655729987933727,0.007715518118759368,0.013884008065538177,62.789769257782716,15.216402456688323,14.356845237101666,12.06977858049513,1.1019463756782297,-0.2149025046841211,0.25967171705700276,-0.0019931901574749,0.03153503336876072,0.7021112934906167,0.523053711688123,-0.10441868233217748,50.0,5,3,1,1
2019-03-24,4035.16357421875,4040.69970703125,4006.19287109375,4022.168212890625,9144851065,138.3153533935547,138.3756103515625,136.31375122070312,136.98692321777344,4266845458,15.241131782531738,17.377954483032227,14.915450096130371,17.285356521606445,314554203,58.48824837940801,4027.8007120366115,3974.628829157653,3883.9224582452143,55.479348326225136,-1.8327655098218543,0.06628872785538178,-0.0033842394882989124,0.0074781323500257724,51.36710266359225,137.93934787267756,137.2180119837772,134.48685860989104,1.1192640717619327,-0.32381779200407923,0.0725869552136072,-0.00906355715561069,0.012980728575006708,72.9882741208289,15.733640972917854,14.62307353569301,12.274311048774006,1.1997693018542748,-0.0936636628064611,0.2004818576885322,0.13450786703312234,0.06115206931026383,0.6988068600676243,0.5879598522557652,-0.02509771117298401,50.0,6,3,1,1
